0	0.0436
0.005	0.0203
0.01	0.0119
0.015	-0.025
0.02	-0.025
0.025	-0.0218
0.03	0.0179
0.035	0.0446
0.04	0.0324
0.045	0.0399
0.05	0.0137
0.055	-0.0442
0.06	-0.068
0.065	-0.0334
0.07	0.0025
0.075	0.0352
0.08	0.0637
0.085	0.0371
0.09	-0.0096
0.095	-0.0386
0.1	-0.0503
0.105	-0.0292
0.11	0.0324
0.115	0.088
0.12	0.0707
0.125	0.0319
0.13	-0.0059
0.135	-0.0559
0.14	-0.047
0.145	-0.0017
0.15	0.0338
0.155	0.045
0.16	0.038
0.165	0.0137
0.17	-0.025
0.175	-0.0255
0.18	-0.005
0.185	0.0128
0.19	0.0268
0.195	0.0198
0.2	0.0025
0.205	-0.011
0.21	-0.0106
0.215	0.0184
0.22	0.0263
0.225	0.0063
0.23	0.0156
0.235	0.0175
0.24	0.0114
0.245	0.0249
0.25	0.0319
0.255	0.0184
0.26	-0.033
0.265	-0.0437
0.27	-0.0148
0.275	-0.0036
0.28	0.0343
0.285	0.0646
0.29	0.0403
0.295	-0.0148
0.3	-0.0419
0.305	-0.0255
0.31	-0.0185
0.315	0.0352
0.32	0.0698
0.325	0.0161
0.33	-0.012
0.335	-0.0213
0.34	-0.0213
0.345	-0.0152
0.35	0.003
0.355	0.0357
0.36	0.045
0.365	0.0291
0.37	0.0021
0.375	-0.0068
0.38	-0.0218
0.385	-0.0199
0.39	0.0067
0.395	0.0123
0.4	0.0156
0.405	0.0408
0.41	0.0282
0.415	-0.0232
0.42	-0.0115
0.425	-0.0194
0.43	-0.0451
0.435	0.0035
0.44	0.0291
0.445	0.0301
0.45	0.0464
0.455	0.0319
0.46	-0.0232
0.465	-0.0503
0.47	-0.0208
0.475	0.0142
0.48	0.0399
0.485	0.0665
0.49	0.0679
0.495	0.01
0.5	-0.0362
0.505	-0.0348
0.51	-0.0297
0.515	-0.0106
0.52	0.0371
0.525	0.0651
0.53	0.0273
0.535	-0.0068
0.54	-0.0185
0.545	-0.0442
0.55	-0.0531
0.555	-0.0054
0.56	0.0394
0.565	0.0417
0.57	0.0506
0.575	0.0357
0.58	-0.0045
0.585	-0.025
0.59	-0.026
0.595	-0.0306
0.6	-0.0185
0.605	0.024
0.61	0.0375
0.615	0.0319
0.62	0.0305
0.625	0.0091
0.63	-0.032
0.635	-0.0563
0.64	-0.0325
0.645	0.0006
0.65	0.0161
0.655	0.0413
0.66	0.0446
0.665	0.0095
0.67	-0.025
0.675	-0.0255
0.68	-0.005
0.685	0.0006
0.69	0.0553
0.695	0.0698
0.7	0.0091
0.705	-0.0078
0.71	-0.0218
0.715	-0.0162
0.72	0.0021
0.725	0.0357
0.73	0.0427
0.735	0.01
0.74	0.0049
0.745	-0.0269
0.75	-0.0325
0.755	-0.0045
0.76	0.024
0.765	0.0282
0.77	0.0184
0.775	0.0357
0.78	0.0119
0.785	-0.0073
0.79	-0.0166
0.795	-0.0152
0.8	-0.005
0.805	-0.0012
0.81	0.0343
0.815	0.0193
0.82	0.0184
0.825	0.0329
0.83	0.0021
0.835	-0.012
0.84	-0.0194
0.845	0.0002
0.85	-0.0036
0.855	-0.0129
0.86	0.0277
0.865	0.0315
0.87	0.0161
0.875	0.0049
0.88	-0.0073
0.885	-0.0218
0.89	-0.0376
0.895	-0.0148
0.9	0.0081
0.905	0.0217
0.91	0.0347
0.915	0.0161
0.92	-0.0101
0.925	-0.0241
0.93	-0.0264
0.935	-0.0068
0.94	0.0165
0.945	0.0277
0.95	0.0389
0.955	0.0095
0.96	-0.0134
0.965	-0.0092
0.97	-0.0278
0.975	-0.0078
0.98	0.0277
0.985	0.045
0.99	0.031
0.995	0.0184
1	0.0137
1.005	-0.0325
1.01	-0.0395
1.015	-0.0227
1.02	-0.0031
1.025	0.031
1.03	0.0614
1.035	0.0698
1.04	0.0203
1.045	-0.0264
1.05	-0.0395
1.055	-0.0507
1.06	-0.0269
1.065	0.0427
1.07	0.0768
1.075	0.0548
1.08	0.0301
1.085	0.0006
1.09	-0.0456
1.095	-0.0587
1.1	-0.0283
1.105	-0.0129
1.11	0.0025
1.115	0.0277
1.12	0.0254
1.125	0.0119
1.13	0.0044
1.135	0.0142
1.14	0.0035
1.145	-0.0222
1.15	0.0207
1.155	0.0193
1.16	-0.0222
1.165	-0.0157
1.17	-0.019
1.175	-0.0017
1.18	-0.0087
1.185	0.0184
1.19	0.0375
1.195	0.0025
1.2	0.0464
1.205	0.053
1.21	0.0189
1.215	0.0044
1.22	-0.0008
1.225	-0.0115
1.23	-0.0437
1.235	0.0049
1.24	0.0427
1.245	0.0422
1.25	0.0744
1.255	0.0534
1.26	-0.0073
1.265	-0.0372
1.27	-0.0372
1.275	-0.0381
1.28	-0.0241
1.285	0.0095
1.29	0.0357
1.295	0.0226
1.3	0.017
1.305	0.0254
1.31	0.0049
1.315	0.0105
1.32	0.0095
1.325	-0.0003
1.33	-0.0036
1.335	-0.0012
1.34	0.0179
1.345	-0.0073
1.35	-0.0031
1.355	0.0245
1.36	0.0128
1.365	0.0179
1.37	0.0254
1.375	0.0217
1.38	-0.0148
1.385	-0.0423
1.39	-0.0152
1.395	-0.025
1.4	-0.018
1.405	0.0343
1.41	0.0221
1.415	-0.0246
1.42	-0.0278
1.425	0.0025
1.43	0.0077
1.435	0.0333
1.44	0.0632
1.445	0.0375
1.45	0.0119
1.455	-0.0073
1.46	-0.0082
1.465	-0.0274
1.47	-0.0246
1.475	0.0226
1.48	0.0002
1.485	0.0072
1.49	0.0488
1.495	0.0268
1.5	0.0067
1.505	-0.0064
1.51	-0.0008
1.515	0.0016
1.52	-0.0026
1.525	0.0296
1.53	0.0203
1.535	0.0011
1.54	0.0203
1.545	0.0198
1.55	-0.0017
1.555	-0.004
1.56	0.0128
1.565	-0.0012
1.57	-0.0087
1.575	0.0319
1.58	0.0455
1.585	0.0193
1.59	0.0175
1.595	0.0105
1.6	-0.0148
1.605	0.003
1.61	0.0446
1.615	0.0347
1.62	-0.0012
1.625	0.0077
1.63	-0.0129
1.635	-0.054
1.64	-0.0288
1.645	-0.0092
1.65	-0.0012
1.655	0.0249
1.66	0.0375
1.665	0.0394
1.67	0.0165
1.675	0.0058
1.68	-0.0026
1.685	-0.0451
1.69	-0.0414
1.695	-0.0054
1.7	0.0114
1.705	0.031
1.71	0.052
1.715	0.0502
1.72	0.0086
1.725	-0.026
1.73	-0.018
1.735	-0.0171
1.74	0.0114
1.745	0.06
1.75	0.0427
1.755	0.0114
1.76	-0.018
1.765	-0.0362
1.77	-0.04
1.775	-0.0255
1.78	0.0319
1.785	0.0403
1.79	0.031
1.795	0.0324
1.8	0.0053
1.805	-0.0232
1.81	-0.0162
1.815	0.0301
1.82	0.0231
1.825	0.0091
1.83	0.0511
1.835	0.0021
1.84	-0.0619
1.845	-0.047
1.85	-0.0311
1.855	-0.0008
1.86	0.017
1.865	0.06
1.87	0.0347
1.875	-0.0264
1.88	-0.012
1.885	-0.012
1.89	-0.0297
1.895	-0.0082
1.9	0.0609
1.905	0.0357
1.91	0.0095
1.915	0.0221
1.92	-0.0008
1.925	-0.0199
1.93	-0.0031
1.935	0.0175
1.94	-0.0031
1.945	0.0077
1.95	0.0091
1.955	0.0156
1.96	0.01
1.965	0.0315
1.97	0.0623
1.975	0.0184
1.98	-0.0017
1.985	-0.0124
1.99	-0.0302
1.995	-0.0199
2	0.0105
2.005	0.0137
2.01	-0.0012
2.015	0.0067
2.02	0.0198
2.025	-0.0134
2.03	-0.004
2.035	0.0366
2.04	0.0147
2.045	0.0231
2.05	0.003
2.055	-0.0012
2.06	-0.0092
2.065	-0.0381
2.07	0.0207
2.075	0.0067
2.08	0.0105
2.085	0.0394
2.09	-0.019
2.095	-0.0512
2.1	-0.0577
2.105	-0.0092
2.11	0.0198
2.115	0.0254
2.12	0.0768
2.125	0.0408
2.13	-0.0176
2.135	-0.0302
2.14	-0.0278
2.145	-0.0208
2.15	0.0081
2.155	0.0623
2.16	0.059
2.165	0.0431
2.17	0.0128
2.175	-0.0241
2.18	-0.0362
2.185	0.0011
2.19	0.0231
2.195	0.01
2.2	0.038
2.205	0.0198
2.21	-0.0409
2.215	-0.0638
2.22	-0.0022
2.225	0.0142
2.23	0.0114
2.235	0.0324
2.24	0.0058
2.245	0.0044
2.25	-0.0176
2.255	-0.0199
2.26	-0.0106
2.265	-0.026
2.27	-0.0101
2.275	0.0002
2.28	-0.011
2.285	0.0072
2.29	0.0095
2.295	-0.0008
2.3	0.0147
2.305	0.0049
2.31	-0.0054
2.315	-0.019
2.32	-0.0134
2.325	-0.0059
2.33	-0.0064
2.335	0.0161
2.34	0.0212
2.345	-0.0008
2.35	-0.0433
2.355	-0.0372
2.36	-0.0106
2.365	0.0151
2.37	0.0478
2.375	0.0567
2.38	0.017
2.385	-0.0479
2.39	-0.0619
2.395	-0.0493
2.4	-0.0138
2.405	0.0469
2.41	0.0684
2.415	0.0259
2.42	-0.0213
2.425	-0.061
2.43	-0.0956
2.435	-0.0475
2.44	0.0231
2.445	0.0394
2.45	0.0319
2.455	0.0021
2.46	-0.0278
2.465	-0.0703
2.47	-0.09
2.475	-0.0325
2.48	-0.011
2.485	-0.0227
2.49	-0.0101
2.495	-0.0283
2.5	-0.054
2.505	-0.0409
2.51	-0.005
2.515	0.0123
2.52	0.0268
2.525	0.0389
2.53	0.0156
2.535	-0.0288
2.54	-0.0325
2.545	-0.0475
2.55	-0.0722
2.555	-0.0199
2.56	0.0086
2.565	0.0291
2.57	0.0049
2.575	-0.0395
2.58	-0.0339
2.585	-0.0675
2.59	-0.0306
2.595	-0.0012
2.6	-0.0068
2.605	0.0109
2.61	0.0002
2.615	0.0184
2.62	-0.0232
2.625	-0.0703
2.63	-0.1035
2.635	-0.1633
2.64	-0.1044
2.645	-0.0054
2.65	0.0502
2.655	0.0553
2.66	0.0081
2.665	-0.0601
2.67	-0.1581
2.675	-0.1502
2.68	-0.0993
2.685	-0.0759
2.69	-0.0082
2.695	0.0119
2.7	0.0147
2.705	-0.0306
2.71	-0.0979
2.715	-0.1357
2.72	-0.1488
2.725	-0.0825
2.73	-0.005
2.735	0.0567
2.74	0.0702
2.745	0.0203
2.75	-0.0825
2.755	-0.1806
2.76	-0.1815
2.765	-0.0741
2.77	0.0567
2.775	0.1417
2.78	0.1562
2.785	0.0497
2.79	-0.0736
2.795	-0.1371
2.8	-0.0806
2.805	0.0679
2.81	0.1683
2.815	0.1977
2.82	0.08
2.825	-0.1021
2.83	-0.1978
2.835	-0.1969
2.84	-0.1175
2.845	0.0371
2.85	0.1641
2.855	0.1627
2.86	0.0833
2.865	-0.0493
2.87	-0.1493
2.875	-0.1637
2.88	-0.0447
2.885	0.1338
2.89	0.2131
2.895	0.1856
2.9	0.0277
2.905	-0.1684
2.91	-0.2758
2.915	-0.2123
2.92	-0.0162
2.925	0.1739
2.93	0.2855
2.935	0.2547
2.94	0.1342
2.945	0.0175
2.95	-0.0638
2.955	-0.0745
2.96	-0.0353
2.965	0.0399
2.97	0.0604
2.975	-0.033
2.98	-0.1259
2.985	-0.196
2.99	-0.238
2.995	-0.1955
3	-0.0428
3.005	0.1123
3.01	0.1534
3.015	0.1235
3.02	0.0623
3.025	-0.0573
3.03	-0.1661
3.035	-0.2039
3.04	-0.2642
3.045	-0.274
3.05	-0.2076
3.055	-0.1203
3.06	0.0133
3.065	0.1151
3.07	0.1496
3.075	0.0866
3.08	-0.0092
3.085	-0.0404
3.09	-0.0278
3.095	0.0441
3.1	0.1655
3.105	0.2416
3.11	0.23
3.115	0.1501
3.12	0.0422
3.125	-0.0274
3.13	-0.0246
3.135	0.0852
3.14	0.2047
3.145	0.2561
3.15	0.1777
3.155	-0.0657
3.16	-0.2898
3.165	-0.3847
3.17	-0.2889
3.175	-0.1544
3.18	-0.0727
3.185	-0.0073
3.19	-0.0844
3.195	-0.1628
3.2	-0.1072
3.205	0.0123
3.21	0.1221
3.215	0.1622
3.22	0.1235
3.225	-0.0036
3.23	-0.1539
3.235	-0.1866
3.24	-0.1068
3.245	0.0002
3.25	0.1398
3.255	0.2267
3.26	0.1795
3.265	0.0305
3.27	-0.1082
3.275	-0.1049
3.28	0.0516
3.285	0.3458
3.29	0.5872
3.295	0.5443
3.3	0.2458
3.305	-0.2259
3.31	-0.6555
3.315	-0.8484
3.32	-0.7335
3.325	-0.3697
3.33	-0.0526
3.335	0.0908
3.34	0.0189
3.345	-0.1848
3.35	-0.3025
3.355	-0.3053
3.36	-0.2062
3.365	-0.1278
3.37	-0.1002
3.375	-0.0951
3.38	-0.1623
3.385	-0.1787
3.39	-0.1362
3.395	-0.1096
3.4	-0.0727
3.405	0.0203
3.41	0.1585
3.415	0.2664
3.42	0.3463
3.425	0.3766
3.43	0.2902
3.435	0.1169
3.44	-0.0797
3.445	-0.2735
3.45	-0.3365
3.455	-0.2006
3.46	0.1155
3.465	0.4298
3.47	0.5046
3.475	0.3103
3.48	-0.1105
3.485	-0.464
3.49	-0.5056
3.495	-0.259
3.5	0.1403
3.505	0.4116
3.51	0.3962
3.515	0.074
3.52	-0.3599
3.525	-0.5649
3.53	-0.479
3.535	-0.1367
3.54	0.3252
3.545	0.64
3.55	0.6536
3.555	0.3327
3.56	-0.0624
3.565	-0.294
3.57	-0.2445
3.575	0.0814
3.58	0.3775
3.585	0.484
3.59	0.3542
3.595	0.1155
3.6	0.0389
3.605	0.2094
3.61	0.5415
3.615	0.6961
3.62	0.5396
3.625	0.1795
3.63	-0.2665
3.635	-0.5458
3.64	-0.5411
3.645	-0.2968
3.65	0.0109
3.655	0.2206
3.66	0.3252
3.665	0.2935
3.67	0.1422
3.675	0.0198
3.68	-0.0101
3.685	0.0156
3.69	0.0161
3.695	-0.1072
3.7	-0.2674
3.705	-0.3263
3.71	-0.1212
3.715	0.3084
3.72	0.6381
3.725	0.7073
3.73	0.4158
3.735	-0.0437
3.74	-0.2702
3.745	-0.0993
3.75	0.4018
3.755	0.8511
3.76	1.0225
3.765	0.8287
3.77	0.3514
3.775	-0.0554
3.78	-0.302
3.785	-0.344
3.79	-0.2642
3.795	-0.2366
3.8	-0.2487
3.805	-0.3127
3.81	-0.3407
3.815	-0.2875
3.82	-0.1866
3.825	-0.04
3.83	0.0679
3.835	0.1034
3.84	0.0964
3.845	0.073
3.85	0.1048
3.855	0.159
3.86	0.1758
3.865	0.2043
3.87	0.1823
3.875	0.1636
3.88	0.251
3.885	0.3948
3.89	0.5312
3.895	0.6045
3.9	0.6017
3.905	0.3817
3.91	0.0105
3.915	-0.3263
3.92	-0.5308
3.925	-0.458
3.93	-0.1339
3.935	0.2683
3.94	0.4163
3.945	0.1655
3.95	-0.3445
3.955	-0.8592
3.96	-1.0847
3.965	-0.9278
3.97	-0.4879
3.975	-0.04
3.98	0.2253
3.985	0.2785
3.99	0.1819
3.995	0.0847
4	0.0763
4.005	0.0964
4.01	0.1043
4.015	0.1524
4.02	0.1833
4.025	0.1613
4.03	0.1501
4.035	0.2122
4.04	0.3056
4.045	0.3738
4.05	0.3635
4.055	0.1739
4.06	-0.1885
4.065	-0.5794
4.07	-0.7578
4.075	-0.6247
4.08	-0.202
4.085	0.2837
4.09	0.4794
4.095	0.308
4.1	-0.1381
4.105	-0.6037
4.11	-0.8918
4.115	-0.8802
4.12	-0.5715
4.125	-0.2151
4.13	0.0375
4.135	0.0978
4.14	0.0329
4.145	-0.0568
4.15	-0.054
4.155	0.0646
4.16	0.067
4.165	-0.0386
4.17	-0.2249
4.175	-0.373
4.18	-0.2492
4.185	0.0992
4.19	0.4336
4.195	0.4485
4.2	0.1865
4.205	-0.0853
4.21	-0.1829
4.215	-0.0213
4.22	0.215
4.225	0.2795
4.23	0.0651
4.235	-0.3669
4.24	-0.7401
4.245	-0.7947
4.25	-0.4234
4.255	0.222
4.26	0.832
4.265	1.2962
4.27	1.4877
4.275	1.2439
4.28	0.6867
4.285	0.1071
4.29	-0.3207
4.295	-0.5248
4.3	-0.4584
4.305	-0.2338
4.31	-0.011
4.315	0.1594
4.32	0.307
4.325	0.3888
4.33	0.336
4.335	0.1529
4.34	-0.0717
4.345	-0.2179
4.35	-0.2385
4.355	-0.0479
4.36	0.1571
4.365	0.0305
4.37	-0.4552
4.375	-1.1198
4.38	-1.6592
4.385	-1.7951
4.39	-1.3519
4.395	-0.4645
4.4	0.4308
4.405	0.9702
4.41	0.9207
4.415	0.3869
4.42	-0.2665
4.425	-0.7027
4.43	-0.6672
4.435	-0.2898
4.44	0.1165
4.445	0.2907
4.45	0.152
4.455	-0.0629
4.46	-0.1628
4.465	-0.1198
4.47	-0.0376
4.475	0.0091
4.48	0.0207
4.485	0.046
4.49	0.1963
4.495	0.3584
4.5	0.3411
4.505	0.1454
4.51	-0.1175
4.515	-0.2679
4.52	-0.1651
4.525	0.1057
4.53	0.2449
4.535	0.1552
4.54	0.017
4.545	0.0081
4.55	0.1711
4.555	0.364
4.56	0.4621
4.565	0.3439
4.57	0.0422
4.575	-0.2165
4.58	-0.3123
4.585	-0.16
4.59	0.2136
4.595	0.725
4.6	1.1523
4.605	1.2182
4.61	0.8264
4.615	0.0319
4.62	-0.7363
4.625	-0.9605
4.63	-0.4556
4.635	0.5116
4.64	1.5092
4.645	2.0486
4.65	1.7179
4.655	0.6722
4.66	-0.5565
4.665	-1.3533
4.67	-1.4229
4.675	-0.8213
4.68	0.0763
4.685	0.5676
4.69	0.3187
4.695	-0.4318
4.7	-1.0941
4.705	-1.1212
4.71	-0.401
4.715	0.626
4.72	1.185
4.725	0.8534
4.73	-0.125
4.735	-1.1833
4.74	-1.6933
4.745	-1.4023
4.75	-0.6546
4.755	-0.0008
4.76	0.2519
4.765	0.0936
4.77	-0.2025
4.775	-0.2665
4.78	-0.0339
4.785	0.3593
4.79	0.6283
4.795	0.6778
4.8	0.4976
4.805	0.0875
4.81	-0.2039
4.815	-0.281
4.82	-0.1455
4.825	0.1903
4.83	0.5018
4.835	0.6437
4.84	0.5471
4.845	0.4186
4.85	0.4495
4.855	0.619
4.86	0.8194
4.865	0.8693
4.87	0.7586
4.875	0.5559
4.88	0.3463
4.885	0.1361
4.89	-0.1142
4.895	-0.2048
4.9	-0.1021
4.905	0.0899
4.91	0.3766
4.915	0.6517
4.92	0.7404
4.925	0.4854
4.93	0.0492
4.935	-0.26
4.94	-0.2889
4.945	0.1039
4.95	0.8665
4.955	1.7642
4.96	2.4409
4.965	2.5446
4.97	1.9753
4.975	0.9431
4.98	-0.0708
4.985	-0.6312
4.99	-0.5957
4.995	-0.1133
5	0.3794
5.005	0.4808
5.01	0.1188
5.015	-0.444
5.02	-0.805
5.025	-0.713
5.03	-0.1572
5.035	0.5032
5.04	0.7652
5.045	0.4018
5.05	-0.5743
5.055	-1.8282
5.06	-2.7875
5.065	-3.0407
5.07	-2.5307
5.075	-1.4943
5.08	-0.3221
5.085	0.6139
5.09	1.0491
5.095	0.9123
5.1	0.5284
5.105	0.2057
5.11	0.1286
5.115	0.4168
5.12	0.8151
5.125	1.0351
5.13	0.8478
5.135	0.2584
5.14	-0.5056
5.145	-1.2071
5.15	-1.4971
5.155	-1.3173
5.16	-0.741
5.165	0.0856
5.17	0.7941
5.175	1.0491
5.18	0.6209
5.185	-0.3412
5.19	-1.378
5.195	-2.0487
5.2	-1.9595
5.205	-1.1408
5.21	-0.2525
5.215	0.173
5.22	0.0959
5.225	-0.2642
5.23	-0.5262
5.235	-0.3987
5.24	0.1828
5.245	0.8861
5.25	1.3457
5.255	1.4667
5.26	1.1491
5.265	0.5088
5.27	-0.1997
5.275	-0.685
5.28	-0.6686
5.285	-0.1693
5.29	0.5564
5.295	1.0958
5.3	1.1281
5.305	0.5798
5.31	-0.3286
5.315	-1.0955
5.32	-1.3925
5.325	-1.2566
5.33	-0.9843
5.335	-0.7097
5.34	-0.3272
5.345	0.1445
5.35	0.6993
5.355	1.1579
5.36	1.1846
5.365	0.6624
5.37	-0.1978
5.375	-0.9456
5.38	-1.2678
5.385	-1.038
5.39	-0.3954
5.395	0.229
5.4	0.4653
5.405	0.2977
5.41	0.0128
5.415	-0.096
5.42	0.087
5.425	0.428
5.43	0.5849
5.435	0.2799
5.44	-0.4542
5.445	-1.3981
5.45	-2.0571
5.455	-1.9338
5.46	-1.0539
5.465	0.0997
5.47	0.944
5.475	1.0776
5.48	0.4621
5.485	-0.3361
5.49	-0.6396
5.495	-0.1703
5.5	0.7292
5.505	1.3569
5.51	1.1874
5.515	0.067
5.52	-1.3332
5.525	-2.2276
5.53	-2.256
5.535	-1.4135
5.54	-0.2109
5.545	0.7423
5.55	0.9898
5.555	0.6386
5.56	0.1506
5.565	-0.1633
5.57	-0.1502
5.575	0.0749
5.58	0.2169
5.585	0.0833
5.59	-0.1591
5.595	-0.2632
5.6	-0.1044
5.605	0.3336
5.61	0.7684
5.615	0.8562
5.62	0.598
5.625	0.335
5.63	0.3145
5.635	0.5106
5.64	0.9361
5.645	1.4923
5.65	1.7478
5.655	1.4064
5.66	0.5513
5.665	-0.4701
5.67	-1.2384
5.675	-1.5139
5.68	-1.2664
5.685	-0.7737
5.69	-0.4164
5.695	-0.4276
5.7	-0.7531
5.705	-0.9357
5.71	-0.6868
5.715	-0.1329
5.72	0.421
5.725	0.6998
5.73	0.5942
5.735	0.1903
5.74	-0.1381
5.745	-0.1493
5.75	0.0077
5.755	0.1366
5.76	0.1197
5.765	0.0025
5.77	-0.096
5.775	-0.0451
5.78	0.2613
5.785	0.6676
5.79	1.0856
5.795	1.4027
5.8	1.4695
5.805	1.3083
5.81	0.9497
5.815	0.5583
5.82	0.1585
5.825	-0.3043
5.83	-0.8465
5.835	-1.5396
5.84	-2.1253
5.845	-2.129
5.85	-1.3593
5.855	-0.0554
5.86	1.2453
5.865	1.8762
5.87	1.5815
5.875	0.7409
5.88	-0.1343
5.885	-0.6695
5.89	-0.769
5.895	-0.4953
5.9	0.0478
5.905	0.746
5.91	1.504
5.915	2.0691
5.92	2.1509
5.925	1.5722
5.93	0.6087
5.935	-0.2375
5.94	-0.613
5.945	-0.4687
5.95	-0.1441
5.955	0.23
5.96	0.6694
5.965	1.2243
5.97	1.767
5.975	1.9001
5.98	1.3396
5.985	-0.025
5.99	-1.6293
5.995	-2.6661
6	-2.6381
6.005	-1.6153
6.01	-0.3239
6.015	0.7535
6.02	1.2635
6.025	1.2056
6.03	1.0141
6.035	0.8875
6.04	0.8035
6.045	0.5648
